SKU	INVENTORY	MARKETPLACE_ID	MIN_PRICE	MAX_PRICE	CURRENT_SHIPPING
BRIDGESTONE 119655	22	9261	57.6650	68.71	0
301286	15	9261	62.21	73.57	0
BRIDGESTONE 119672	15	9261	62.2075	73.57	0
301287	19	9261	69.94	81.85	0
BRIDGESTONE 119689	19	9261	69.9355	81.85	0
301288	34	9261	113.69	128.74	0
BRIDGESTONE 119706	34	9261	113.6930	128.74	0
301289	27	9261	128.84	128.8385	0
BRIDGESTONE 119723	27	9261	128.8385	128.8385	0
301291	18	9261	59.00	70.13	0
BRIDGESTONE 219662	18	9261	58.9990	70.13	0
301292	11	9261	68.44	80.26	0
BRIDGESTONE 119740	11	9261	68.4405	80.26	0
301293	22	9261	71.57	83.61	0
BRIDGESTONE 119757	22	9261	71.5685	83.61	0
301294	28	9261	142.02	142.0175	0
BRIDGESTONE 119774	28	9261	142.0175	142.0175	0
301295	34	9261	135.66	135.6580	0
BRIDGESTONE 119791	34	9261	135.6580	135.6580	0
301296	31	9261	126.54	142.50	0
BRIDGESTONE 119808	31	9261	126.5385	142.50	0
301297	33	9261	134.03	134.0250	0
BRIDGESTONE 119825	33	9261	134.0250	134.0250	0
301298	28	9261	139.23	139.2345	0
BRIDGESTONE 119842	28	9261	139.2345	139.2345	0
300454	36	9261	133.32	133.3235	0
BRIDGESTONE 065846	36	9261	133.3235	133.3235	0
300474	15	9261	53.55	64.30	0
BRIDGESTONE 065781	15	9261	53.5480	64.30	0
300476	22	9261	55.38	66.26	0
BRIDGESTONE 085677	22	9261	55.3765	66.26	0
300947	29	9261	120.14	135.65	0
BRIDGESTONE 072378	29	9261	120.1445	135.65	0
300944	21	9261	147.89	147.8940	0
BRIDGESTONE 088052	21	9261	147.8940	147.8940	0
300948	15	9261	131.74	131.7365	0
BRIDGESTONE 072344	15	9261	131.7365	131.7365	0
300949	27	9261	141.57	141.5690	0
BRIDGESTONE 072361	27	9261	141.5690	141.5690	0
301240	21	9261	55.77	66.68	0
BRIDGESTONE 214640	21	9261	55.7675	66.68	0
301241	27	9261	57.67	68.71	0
BRIDGESTONE 107806	27	9261	57.6650	68.71	0
301242	19	9261	62.21	73.57	0
BRIDGESTONE 107823	19	9261	62.2075	73.57	0
301243	23	9261	70.17	82.10	0
BRIDGESTONE 107857	23	9261	70.1655	82.10	0
301244	0	9261	115.64	137.95	0
BRIDGESTONE 107772	0	9261	115.6365	137.95	0
301245	0	9261	83.62	143.99	0
BRIDGESTONE 107789	0	9261	83.6205	143.99	0
301250	29	9261	48.37	58.75	0
BRIDGESTONE 214657	29	9261	48.3730	58.75	0
301251	33	9261	58.67	69.78	0
BRIDGESTONE 214674	33	9261	58.6655	69.78	0
301252	33	9261	70.11	82.04	0
BRIDGESTONE 107874	33	9261	70.1080	82.04	0
301253	14	9261	71.34	83.36	0
BRIDGESTONE 107908	14	9261	71.3385	83.36	0
301254	36	9261	130.20	130.1955	0
BRIDGESTONE 095498	36	9261	130.1955	130.1955	0
301255	0	9261	127.01	127.95	0
BRIDGESTONE 095515	0	9261	127.0100	127.95	0
301256	36	9261	126.00	141.92	0
BRIDGESTONE 095549	36	9261	125.9980	141.92	0
301257	24	9261	140.22	140.2235	0
BRIDGESTONE 095464	24	9261	140.2235	140.2235	0
301258	36	9261	154.08	154.0810	0
BRIDGESTONE 095566	36	9261	154.0810	154.0810	0
301259	0	9261	151.40	155.95	0
BRIDGESTONE 095481	0	9261	151.4015	155.95	0
301080	27	9261	101.51	129.95	0
BRIDGESTONE 003100	27	9261	101.5145	129.95	0
301081	27	9261	116.43	125.95	0
BRIDGESTONE 003101	27	9261	116.4300	125.95	0
301085	27	9261	118.48	127.95	0
BRIDGESTONE 003102	27	9261	118.4770	127.95	0
301086	27	9261	112.29	120.95	0
BRIDGESTONE 003104	27	9261	112.2900	120.95	0
301087	27	9261	118.73	128.95	0
BRIDGESTONE 003105	27	9261	118.7300	128.95	0
301088	27	9261	123.39	134.95	0
BRIDGESTONE 003106	27	9261	123.3875	134.95	0
301275	0	9261	77.92	137.95	0
BRIDGESTONE 119859	0	9261	77.9165	137.95	0
301276	0	9261	110.93	125.78	0
BRIDGESTONE 119876	0	9261	110.9330	125.78	0
301278	21	9261	116.13	131.34	0
BRIDGESTONE 119893	21	9261	116.1310	131.34	0
301279	29	9261	121.23	136.81	0
BRIDGESTONE 119910	29	9261	121.2255	136.81	0
301280	32	9261	125.80	141.71	0
BRIDGESTONE 119927	32	9261	125.8025	141.71	0
301281	16	9261	128.24	128.2405	0
BRIDGESTONE 119944	16	9261	128.2405	128.2405	0
301282	30	9261	133.35	133.3465	0
BRIDGESTONE 119961	30	9261	133.3465	133.3465	0
301283	10	9261	139.04	139.0390	0
BRIDGESTONE 119978	10	9261	139.0390	139.0390	0
301090	27	9261	101.51	129.95	0
BRIDGESTONE 003091	27	9261	101.5145	129.95	0
301092	31	9261	118.48	128.95	0
BRIDGESTONE 003093	31	9261	118.4770	128.95	0
301093	22	9261	112.29	121.95	0
BRIDGESTONE 003097	22	9261	112.2900	121.95	0
301094	25	9261	118.73	128.95	0
BRIDGESTONE 003099	25	9261	118.7300	128.95	0
300412	5	9261	111.55	126.44	0
BRIDGESTONE 144207	5	9261	111.5540	126.44	0
400405	4	9261	87.69	117.95	0
BRIDGESTONE HA-1302	4	9261	87.6915	117.95	0
400413	6	9261	70.86	95.95	0
BRIDGESTONE HA-7598	6	9261	70.8555	95.95	0
300421	8	9261	110.76	125.59	0
BRIDGESTONE 144150	8	9261	110.7605	125.59	0
300425	32	9261	97.81	111.72	0
BRIDGESTONE 144096	32	9261	97.8115	111.72	0
300442	0	9261	123.79	126.95	0
BRIDGESTONE 005975	0	9261	123.7900	126.95	0
300443	0	9261	132.61	144.99	0
BRIDGESTONE 144053	0	9261	132.6105	144.99	0
300550	0	9261	114.18	139.95	0
BRIDGESTONE 141909	0	9261	114.1760	139.95	0
300557	14	9261	136.50	136.4975	0
BRIDGESTONE 076317	14	9261	136.4975	136.4975	0
300559	13	9261	188.68	188.6845	0
BRIDGESTONE 076341	13	9261	188.6845	188.6845	0
300286	14	9261	165.79	165.7880	0
BRIDGESTONE 132983	14	9261	165.7880	165.7880	0
353520	18	9261	137.30	137.3025	0
METZELER 2055100	18	9261	137.3025	137.3025	0
353521	11	9261	146.55	146.5485	0
METZELER 1744800	11	9261	146.5485	146.5485	0
353522	15	9261	158.24	158.2440	0
METZELER 1623800	15	9261	158.2440	158.2440	0
353523	25	9261	157.35	157.3470	0
METZELER 2477700 (WAS 1623900)	25	9261	157.3470	157.3470	0
353527	18	9261	123.59	137.08	0
METZELER 1679000	18	9261	123.5945	137.08	0
353528	9	9261	145.10	145.0995	0
METZELER 1679100	9	9261	145.0995	145.0995	0
353530	24	9261	117.88	131.09	0
METZELER 0967300	24	9261	117.8790	131.09	0
353531	0	9261	123.41	136.88	0
METZELER 0966900	0	9261	123.4105	136.88	0
353532	16	9261	124.87	138.43	0
METZELER 0967000	16	9261	124.8710	138.43	0
353533	13	9261	132.35	132.3460	0
METZELER 0967100	13	9261	132.3460	132.3460	0
353534	9	9261	138.33	138.3260	0
METZELER 0967200	9	9261	138.3260	138.3260	0
353540	22	9261	117.88	131.09	0
METZELER 0930700	22	9261	117.8790	131.09	0
353541	18	9261	123.41	136.88	0
METZELER 0929900	18	9261	123.4105	136.88	0
353542	8	9261	124.87	138.43	0
METZELER 0930000	8	9261	124.8710	138.43	0
353543	13	9261	127.38	141.05	0
METZELER 0930200	13	9261	127.3780	141.05	0
353544	18	9261	132.35	132.3460	0
METZELER 0930300	18	9261	132.3460	132.3460	0
353545	18	9261	138.33	138.3260	0
METZELER 0930500	18	9261	138.3260	138.3260	0
353550	0	9261	117.43	130.60	0
METZELER 0930800	0	9261	117.4305	130.60	0
353551	8	9261	124.87	138.43	0
METZELER 0930100	8	9261	124.8710	138.43	0
353552	17	9261	138.33	138.3260	0
METZELER 0930600	17	9261	138.3260	138.3260	0
296342	16	9261	202.28	202.2775	0
PIRELLI 2068200	16	9261	202.2775	202.2775	0
296343	16	9261	134.50	134.4965	0
PIRELLI 1745300	16	9261	134.4965	134.4965	0
296346	12	9261	221.25	221.2525	0
PIRELLI 2068300	12	9261	221.2525	221.2525	0
296347	7	9261	153.59	153.5865	0
PIRELLI 1955400	7	9261	153.5865	153.5865	0
296348	15	9261	186.35	186.3500	0
PIRELLI 1688700	15	9261	186.3500	186.3500	0
296350	17	9261	138.58	138.5790	0
PIRELLI 0341400	17	9261	138.5790	138.5790	0
296351	24	9261	139.79	139.7865	0
PIRELLI 0341100	24	9261	139.7865	139.7865	0
296352	10	9261	155.42	155.4150	0
PIRELLI 0342300	10	9261	155.4150	155.4150	0
296353	17	9261	155.42	155.4150	0
PIRELLI 0697800	17	9261	155.4150	155.4150	0
296354	23	9261	145.50	145.5020	0
PIRELLI 0341500	23	9261	145.5020	145.5020	0
296355	19	9261	155.42	155.4150	0
PIRELLI 0342000	19	9261	155.4150	155.4150	0
296356	27	9261	155.42	155.4150	0
PIRELLI 0342400	27	9261	155.4150	155.4150	0
296357	11	9261	155.42	155.4150	0
PIRELLI 0697900	11	9261	155.4150	155.4150	0
296358	18	9261	155.42	155.4150	0
PIRELLI 0341000	18	9261	155.4150	155.4150	0
296359	0	9261	155.42	155.4150	0
PIRELLI 0341900	0	9261	155.4150	155.4150	0
296366	13	9261	145.20	145.2030	0
PIRELLI 2322100	13	9261	145.2030	145.2030	0
296367	14	9261	152.41	152.4135	0
PIRELLI 2322200	14	9261	152.4135	152.4135	0
296368	9	9261	159.52	159.5205	0
PIRELLI 2322300	9	9261	159.5205	159.5205	0
296374	17	9261	126.93	140.58	0
PIRELLI 1662900	17	9261	126.9295	140.58	0
296375	0	9261	79.92	91.20	0
PIRELLI 2263700	0	9261	79.9175	91.20	0
296376	14	9261	139.07	139.0735	0
PIRELLI 1663000	14	9261	139.0735	139.0735	0
296377	26	9261	148.16	148.1585	0
PIRELLI 1663100	26	9261	148.1585	148.1585	0
296385	27	9261	128.02	141.73	0
PIRELLI 1662500	27	9261	128.0220	141.73	0
296386	20	9261	126.62	140.27	0
PIRELLI 1749900	20	9261	126.6190	140.27	0
296394	27	9261	139.07	139.0735	0
PIRELLI 1662600	27	9261	139.0735	139.0735	0
296395	14	9261	148.16	148.1585	0
PIRELLI 2167300	14	9261	148.1585	148.1585	0
296396	27	9261	148.16	148.1585	0
PIRELLI 1662700	27	9261	148.1585	148.1585	0
296397	3	9261	148.16	148.1585	0
PIRELLI 1699700	3	9261	148.1585	148.1585	0
296398	9	9261	153.09	153.0920	0
PIRELLI 1749800	9	9261	153.0920	153.0920	0
296399	27	9261	153.09	153.0920	0
PIRELLI 1662800	27	9261	153.0920	153.0920	0
296380	21	9261	51.26	61.10	0
PIRELLI 1663900	21	9261	51.2595	61.10	0
296381	27	9261	59.03	69.26	0
PIRELLI 1664000	27	9261	59.0335	69.26	0
296382	27	9261	61.99	72.36	0
PIRELLI 1664100	27	9261	61.9890	72.36	0
296383	27	9261	68.84	79.56	0
PIRELLI 1664200	27	9261	68.8430	79.56	0
296384	27	9261	73.75	84.72	0
PIRELLI 1664300	27	9261	73.7535	84.72	0
296390	27	9261	59.03	69.26	0
PIRELLI 1664400	27	9261	59.0335	69.26	0
296391	27	9261	67.87	78.55	0
PIRELLI 1664500	27	9261	67.8655	78.55	0
296392	27	9261	75.72	86.79	0
PIRELLI 1664600	27	9261	75.7200	86.79	0
296393	9	9261	81.62	92.98	0
PIRELLI 1664700	9	9261	81.6195	92.98	0
296410	26	9261	123.70	137.18	0
PIRELLI 2149000	26	9261	123.6980	137.18	0
296411	19	9261	126.62	140.27	0
PIRELLI 2149100	19	9261	126.6190	140.27	0
296414	23	9261	144.28	144.2830	0
PIRELLI 2149200	23	9261	144.2830	144.2830	0
296415	14	9261	144.28	144.2830	0
PIRELLI 2149300	14	9261	144.2830	144.2830	0
296416	27	9261	149.08	149.0785	0
PIRELLI 2149400	27	9261	149.0785	149.0785	0
296420	0	9261	123.70	137.18	0
PIRELLI 1661700	0	9261	123.6980	137.18	0
296421	0	9261	132.51	132.5070	0
PIRELLI 1806900	0	9261	132.5070	132.5070	0
296424	17	9261	136.65	136.6470	0
PIRELLI 1661800	17	9261	136.6470	136.6470	0
296426	17	9261	144.28	144.2830	0
PIRELLI 1661900	17	9261	144.2830	144.2830	0
296427	4	9261	149.08	149.0785	0
PIRELLI 1807000	4	9261	149.0785	149.0785	0
296430	27	9261	123.59	137.06	0
PIRELLI 2133700	27	9261	123.5945	137.06	0
296434	32	9261	124.83	138.36	0
PIRELLI 2133100	32	9261	124.8250	138.36	0
296435	31	9261	125.83	139.42	0
PIRELLI 2133200	31	9261	125.8255	139.42	0
296436	32	9261	131.45	131.4490	0
PIRELLI 2133300	32	9261	131.4490	131.4490	0
296437	31	9261	138.96	138.9585	0
PIRELLI 2133400	31	9261	138.9585	138.9585	0
296438	27	9261	148.06	148.0550	0
PIRELLI 2133500	27	9261	148.0550	148.0550	0
296439	27	9261	153.09	153.0920	0
PIRELLI 2133600	27	9261	153.0920	153.0920	0
296550	32	9261	51.18	61.01	0
PIRELLI 2134200	32	9261	51.1790	61.01	0
296551	27	9261	62.91	73.34	0
PIRELLI 2134300	27	9261	62.9090	73.34	0
296552	27	9261	69.90	80.69	0
PIRELLI 2134400	27	9261	69.9010	80.69	0
296553	18	9261	75.50	86.57	0
PIRELLI 2134500	18	9261	75.5015	86.57	0
296556	27	9261	57.07	67.20	0
PIRELLI 2133800	27	9261	57.0670	67.20	0
296557	18	9261	68.39	79.11	0
PIRELLI 2133900	18	9261	68.3945	79.11	0
296558	18	9261	79.17	90.43	0
PIRELLI 2134000	18	9261	79.1700	90.43	0
296559	27	9261	84.15	95.64	0
PIRELLI 2134100	27	9261	84.1495	95.64	0
296470	0	9261	244.06	244.0570	0
PIRELLI 2526900	0	9261	244.0570	244.0570	0
296572	27	9261	134.77	134.7725	0
PIRELLI 1414500	27	9261	134.7725	134.7725	0
296576	18	9261	126.72	140.37	0
PIRELLI 1418500	18	9261	126.7225	140.37	0
296577	27	9261	131.18	131.1845	0
PIRELLI 1418700	27	9261	131.1845	131.1845	0
296578	27	9261	135.77	135.7730	0
PIRELLI 1418600	27	9261	135.7730	135.7730	0
296580	18	9261	126.24	139.87	0
PIRELLI 1767900	18	9261	126.2395	139.87	0
296584	18	9261	126.37	140.00	0
PIRELLI 1942200	18	9261	126.3660	140.00	0
296585	18	9261	132.82	132.8175	0
PIRELLI 1768100	18	9261	132.8175	132.8175	0
296586	18	9261	152.06	152.0570	0
PIRELLI 1804600	18	9261	152.0570	152.0570	0
296590	27	9261	126.24	139.87	0
PIRELLI 1767600	27	9261	126.2395	139.87	0
296594	27	9261	130.24	130.2415	0
PIRELLI 1767700	27	9261	130.2415	130.2415	0
296595	27	9261	135.15	135.1520	0
PIRELLI 1767800	27	9261	135.1520	135.1520	0
305391	33	9261	141.32	162.99	0
AVON TYRES 2079012 / 90000000643	33	9261	141.3160	162.99	0
305392	23	9261	152.60	176.99	0
AVON TYRES 4077812 / 90000001058	23	9261	152.5975	176.99	0
305386	14	9261	154.28	179.99	0
AVON TYRES 4967813 / 90000001217	14	9261	154.2765	179.99	0
305390	16	9261	137.42	157.99	0
AVON TYRES 2960011 / 90000000801	16	9261	137.4175	157.99	0
305389	32	9261	133.21	152.99	0
AVON TYRES 2968114 / 90000000804	32	9261	133.2085	152.99	0
305393	9	9261	202.66	241.99	0
AVON TYRES 4075912 / 90000001057	9	9261	202.6570	241.99	0
305396	16	9261	166.04	194.99	0
AVON TYRES 2975914 / 90000000809	16	9261	166.0410	194.99	0
305394	17	9261	210.60	251.99	0
AVON TYRES 4079212 / 90000001059	17	9261	210.6035	251.99	0
305395	28	9261	208.86	249.99	0
AVON TYRES 4075112 / 90000001056	28	9261	208.8555	249.99	0
305385	12	9261	208.86	249.99	0
AVON TYRES 4975113 / 90000001218	12	9261	208.8555	249.99	0
305397	13	9261	133.21	152.99	0
AVON TYRES 2979411 / 90000000813	13	9261	133.2085	152.99	0
305398	36	9261	144.16	166.99	0
AVON TYRES 2979511 / 90000000814	36	9261	144.1565	166.99	0
305387	36	9261	161.81	188.99	0
AVON TYRES 4966112 / 90000001216	36	9261	161.8090	188.99	0
305384	14	9261	210.07	250.99	0
AVON TYRES 4977712 / 90000001220	14	9261	210.0745	250.99	0
305399	18	9261	232.53	279.99	0
AVON TYRES 4975612 / 90000001219	18	9261	232.5340	279.99	0
305210	31	9261	123.20	139.99	0
AVON TYRES 2638104 / 90000000732	31	9261	123.2035	139.99	0
305215	36	9261	150.88	174.99	0
AVON TYRES 2635904 / 90000000731	36	9261	150.8840	174.99	0
682700	9	9261	145.51	180.00	0
MAXXIS TM40022600	9	9261	145.5135	180.00	0
682702	9	9261	175.98	222.00	0
MAXXIS TM88102200	9	9261	175.9770	222.00	0
682704	9	9261	182.50	231.00	0
MAXXIS TM88104200	9	9261	182.4975	231.00	0
682706	9	9261	178.88	226.00	0
MAXXIS TM88104100	9	9261	178.8750	226.00	0
682150	9	9261	103.47	122.00	0
MAXXIS TM88184000	9	9261	103.4695	122.00	0
682094	1	9261	122.31	148.00	0
MAXXIS TM78730000	1	9261	122.3065	148.00	0
682155	0	9261	100.55	141.00	0
MAXXIS TM88185000	0	9261	100.5485	141.00	0
682156	9	9261	45.46	65.00	0
MAXXIS TM09871000	9	9261	45.4635	65.00	0
682157	0	9261	51.26	73.00	0
MAXXIS TM09869000	0	9261	51.2595	73.00	0
682158	9	9261	52.71	75.00	0
MAXXIS TM19810000	9	9261	52.7085	75.00	0
682159	9	9261	59.97	85.00	0
MAXXIS TM77980000	9	9261	59.9650	85.00	0
682154	0	9261	66.49	94.00	0
MAXXIS TM30014000	0	9261	66.4855	94.00	0
682162	0	9261	97.66	137.00	0
MAXXIS TM52614000	0	9261	97.6620	137.00	0
682163	9	9261	107.09	127.00	0
MAXXIS TM73517000	9	9261	107.0920	127.00	0
682164	9	9261	114.35	137.00	0
MAXXIS TM76946000	9	9261	114.3485	137.00	0
682165	5	9261	109.99	131.00	0
MAXXIS TM87916000	5	9261	109.9900	131.00	0
682166	9	9261	115.05	138.00	0
MAXXIS TM78724000	9	9261	115.0500	138.00	0
682167	9	9261	121.59	147.00	0
MAXXIS TM79108000	9	9261	121.5935	147.00	0
682168	0	9261	52.71	75.00	0
MAXXIS TM10376000	0	9261	52.7085	75.00	0
682169	9	9261	54.15	77.00	0
MAXXIS TM16796000	9	9261	54.1460	77.00	0
682170	0	9261	44.00	63.00	0
MAXXIS TM09866000	0	9261	44.0030	63.00	0
682171	0	9261	51.26	73.00	0
MAXXIS TM19800000	0	9261	51.2595	73.00	0
682172	0	9261	54.88	78.00	0
MAXXIS TM38810000	0	9261	54.8820	78.00	0
682173	0	9261	58.50	83.00	0
MAXXIS TM77950000	0	9261	58.5045	83.00	0
682174	0	9261	97.66	137.00	0
MAXXIS TM88180000	0	9261	97.6620	137.00	0
682177	0	9261	50.52	72.00	0
MAXXIS TM09868000	0	9261	50.5235	72.00	0
682176	9	9261	51.26	73.00	0
MAXXIS TM10375000	9	9261	51.2595	73.00	0
682180	0	9261	52.71	75.00	0
MAXXIS TM16795000	0	9261	52.7085	75.00	0
682181	0	9261	58.50	83.00	0
MAXXIS TM26270000	0	9261	58.5045	83.00	0
682182	9	9261	65.03	92.00	0
MAXXIS TM30012000	9	9261	65.0250	92.00	0
682189	0	9261	76.63	108.00	0
MAXXIS TM39073000	0	9261	76.6285	108.00	0
682183	0	9261	96.22	135.00	0
MAXXIS TM52612000	0	9261	96.2245	135.00	0
682184	9	9261	105.64	125.00	0
MAXXIS TM73514000	9	9261	105.6430	125.00	0
682185	9	9261	112.89	135.00	0
MAXXIS TM76947000	9	9261	112.8880	135.00	0
682186	9	9261	108.53	129.00	0
MAXXIS TM87918000	9	9261	108.5295	129.00	0
682178	1	9261	112.16	134.00	0
MAXXIS TM78405000	1	9261	112.1635	134.00	0
682187	9	9261	113.61	136.00	0
MAXXIS TM78725000	9	9261	113.6125	136.00	0
682179	0	9261	116.51	140.00	0
MAXXIS TM78780000	0	9261	116.5105	140.00	0
682188	9	9261	120.14	145.00	0
MAXXIS TM79107000	9	9261	120.1445	145.00	0
681981	9	9261	99.11	139.00	0
MAXXIS TM8819100	9	9261	99.1110	139.00	0
681990	9	9261	115.05	138.00	0
MAXXIS TM78721000	9	9261	115.0500	138.00	0
681860	9	9261	94.03	132.00	0
MAXXIS TM91609000	9	9261	94.0280	132.00	0
681865	0	9261	108.53	129.00	0
MAXXIS TM76828000	0	9261	108.5295	129.00	0
681850	8	9261	115.79	139.00	0
MAXXIS TM88176100	8	9261	115.7860	139.00	0
681855	5	9261	144.79	179.00	0
MAXXIS TM78719000	5	9261	144.7890	179.00	0
682195	9	9261	97.66	137.00	0
MAXXIS TM88187100	9	9261	97.6620	137.00	0
682197	0	9261	108.53	129.00	0
MAXXIS TM73518100	0	9261	108.5295	129.00	0
682198	9	9261	116.51	140.00	0
MAXXIS TM76951000	9	9261	116.5105	140.00	0
682190	9	9261	111.43	133.00	0
MAXXIS TM87921000	9	9261	111.4275	133.00	0
682191	9	9261	120.14	145.00	0
MAXXIS TM78728000	9	9261	120.1445	145.00	0
682192	9	9261	127.39	155.00	0
MAXXIS TM79106100	9	9261	127.3895	155.00	0
681290	9	9261	72.63	102.00	0
CST TM88250000	9	9261	72.6265	102.00	0
681295	9	9261	85.75	120.00	0
CST TM87957000	9	9261	85.7480	120.00	0
681836	0	9261	81.72	115.00	0
CHENG SHIN TM78600	0	9261	81.7230	115.00	0
681362	6	9261	66.78	94.00	0
CST TM73511500	6	9261	66.7845	94.00	0
681361	0	9261	59.49	84.00	0
CST TM87914800	0	9261	59.4935	84.00	0
681360	0	9261	62.41	88.00	0
CST TM78640000	0	9261	62.4145	88.00	0
680400	0	9261	27.34	40.00	0
CHENG SHIN TM09692	0	9261	27.3395	40.00	0
680405	0	9261	33.12	48.00	0
CHENG SHIN TM16912	0	9261	33.1240	48.00	0
680440	5	9261	48.36	69.00	0
CHENG SHIN TM35697	5	9261	48.3615	69.00	0
680415	9	9261	40.38	58.00	0
CHENG SHIN TM44531	9	9261	40.3805	58.00	0
680420	9	9261	41.84	60.00	0
CHENG SHIN TM58610	9	9261	41.8410	60.00	0
680425	9	9261	43.28	62.00	0
CHENG SHIN TM81721	9	9261	43.2785	62.00	0
681350	0	9261	50.01	71.00	0
CST TM77990000	0	9261	50.0060	71.00	0
681351	9	9261	74.81	105.00	0
CST TM88241000	9	9261	74.8115	105.00	0
681355	4	9261	55.11	78.00	0
CST TM30016000	4	9261	55.1120	78.00	0
681356	9	9261	82.10	115.00	0
CST TM527150G0	9	9261	82.1025	115.00	0
681357	9	9261	85.02	119.00	0
CST TM87914000	9	9261	85.0235	119.00	0
681358	9	9261	91.59	128.00	0
CST TM78620000	9	9261	91.5900	128.00	0
681366	9	9261	70.43	99.00	0
CST TM88240000	9	9261	70.4300	99.00	0
681367	7	9261	85.75	120.00	0
CST TM78650000	7	9261	85.7480	120.00	0
680515	9	9261	63.59	90.00	0
CHENG SHIN TM92709	9	9261	63.5875	90.00	0
681348	0	9261	44.90	64.00	0
CST TM197600G0	0	9261	44.9000	64.00	0
681349	0	9261	46.36	66.00	0
CST TM167983G0	0	9261	46.3605	66.00	0
681520	9	9261	54.15	77.00	0
CHENG SHIN TM26101	9	9261	54.1460	77.00	0
681543	0	9261	43.28	62.00	0
CHENG SHIN TM33980000	0	9261	43.2785	62.00	0
681545	0	9261	47.63	68.00	0
CHENG SHIN TM35943	0	9261	47.6255	68.00	0
681555	0	9261	40.63	55.00	0
CHENG SHIN TM57850	0	9261	40.6335	55.00	0
681525	9	9261	59.24	84.00	0
CHENG SHIN TM68907	9	9261	59.2405	84.00	0
323980	22	9261	77.11	108.95	0
IRC 102251	22	9261	77.1115	108.95	0
324030	15	9261	77.94	112.95	0
IRC 122427	15	9261	77.9395	112.95	0
323990	12	9261	108.12	125.95	0
IRC 102577	12	9261	108.1155	125.95	0
324000	27	9261	102.61	140.95	0
IRC 102688	27	9261	102.6070	140.95	0
324010	36	9261	115.36	132.95	0
IRC F02743	36	9261	115.3605	132.95	0
324020	36	9261	125.70	148.95	0
IRC 102855	36	9261	125.6990	148.95	0
324035	22	9261	110.88	128.95	0
IRC 309627	22	9261	110.8755	128.95	0
324037	36	9261	121.44	141.95	0
IRC 310631	36	9261	121.4440	141.95	0
324396	27	9261	37.91	53.72	0
IRC T10048	27	9261	37.9080	53.72	0
324398	23	9261	35.30	50.78	0
IRC T10001	23	9261	35.2975	50.78	0
324397	36	9261	39.46	55.41	0
IRC T10029	36	9261	39.4605	55.41	0
324399	36	9261	37.56	53.72	0
IRC T10002	36	9261	37.5630	53.72	0
324125	18	9261	49.94	71.95	0
IRC 121585	18	9261	49.9370	71.95	0
324244	27	9261	59.47	84.95	0
IRC 122166	27	9261	59.4705	84.95	0
324390	9	9261	82.63	115.95	0
IRC 302273	9	9261	82.6315	115.95	0
324392	0	9261	96.68	132.95	0
IRC 309784	0	9261	96.6845	132.95	0
324393	6	9261	102.61	139.95	0
IRC 310777	6	9261	102.6070	139.95	0
324394	0	9261	110.88	128.95	0
IRC 309641	0	9261	110.8755	128.95	0
324395	0	9261	121.44	141.95	0
IRC 310640	0	9261	121.4440	141.95	0
324370	9	9261	82.63	115.95	0
IRC 302275	9	9261	82.6315	115.95	0
324373	8	9261	96.68	132.95	0
IRC 309782	8	9261	96.6845	132.95	0
324374	16	9261	102.61	139.95	0
IRC 310779	16	9261	102.6070	139.95	0
324375	14	9261	110.88	128.95	0
IRC 309639	14	9261	110.8755	128.95	0
324376	0	9261	121.44	138.95	0
IRC 310638	0	9261	121.4440	138.95	0
324250	8	9261	62.62	84.95	0
IRC 106757	8	9261	62.6215	84.95	0
324252	22	9261	67.42	91.95	0
IRC 106772	22	9261	67.4170	91.95	0
324254	10	9261	95.68	127.95	0
IRC 102276	10	9261	95.6840	127.95	0
324256	0	9261	99.16	131.95	0
IRC 102290	0	9261	99.1570	131.95	0
324260	12	9261	79.35	106.95	0
IRC 121897	12	9261	79.3540	106.95	0
324262	15	9261	83.28	111.95	0
IRC 108572	15	9261	83.2755	111.95	0
324264	9	9261	96.55	128.95	0
IRC 109786	9	9261	96.5465	128.95	0
324266	2	9261	103.08	136.95	0
IRC 102651	2	9261	103.0785	136.95	0
324270	1	9261	117.86	133.95	0
IRC 109647	1	9261	117.8560	133.95	0
324271	0	9261	105.23	139.95	0
IRC 110451	0	9261	105.2290	139.95	0
324272	18	9261	126.78	144.95	0
IRC 110642	18	9261	126.7800	144.95	0
324274	0	9261	120.25	136.95	0
IRC 111451	0	9261	120.2480	136.95	0
321700	8	9261	103.63	120.95	0
IRC 309779	8	9261	103.6305	120.95	0
321701	0	9261	103.63	120.95	0
IRC 309631	0	9261	103.6305	120.95	0
321702	6	9261	113.51	131.95	0
IRC 302640	6	9261	113.5090	131.95	0
321703	0	9261	121.74	143.95	0
IRC 310635	0	9261	121.7430	143.95	0
321705	18	9261	118.43	138.95	0
IRC 302637	18	9261	118.4310	138.95	0
324404	27	9261	75.63	105.95	0
IRC 102267	27	9261	75.6280	105.95	0
324407	36	9261	67.58	93.28	0
IRC T10180	36	9261	67.5780	93.28	0
324412	18	9261	80.35	110.95	0
IRC 102165	18	9261	80.3545	110.95	0
324401	21	9261	76.77	104.98	0
IRC T10094	21	9261	76.7665	104.98	0
324402	16	9261	84.66	116.03	0
IRC T10095	16	9261	84.6555	116.03	0
324409	36	9261	77.27	105.65	0
IRC T10096	36	9261	77.2725	105.65	0
324410	14	9261	84.66	116.03	0
IRC T10097	14	9261	84.6555	116.03	0
